"site_id","mean_surf_jas_slope","distance","nearest_lake","distance_km"
"nhd_6819874",0.230844688800698,27262.3645607152,"Lake Michigan",27.2623645607152
"nhd_6819880",0.227696927800621,27625.9533614749,"Lake Michigan",27.6259533614749
"nhd_6819946",0.236525343061402,26232.7244897352,"Lake Michigan",26.2327244897352
"nhd_6819954",0.210430138363914,27396.2127410988,"Lake Michigan",27.3962127410988
"nhd_6819964",0.195733480205551,33380.4893816235,"Lake Michigan",33.3804893816235
"nhd_6819970",0.225815108149365,25327.9183308278,"Lake Michigan",25.3279183308278
"nhd_6819974",0.218252295172673,31591.5403132157,"Lake Michigan",31.5915403132157
"nhd_6819976",0.214730712101565,33711.5882189066,"Lake Michigan",33.7115882189066
"nhd_6820636",0.205126887391549,49600.1677080567,"Lake Michigan",49.6001677080567
"nhd_6827585",0.282556323728624,22586.8520342013,"Lake Superior",22.5868520342013
"nhd_6827749",0.28529512674342,30679.2291665899,"Lake Superior",30.6792291665899
"nhd_6827773",0.285512755242743,30047.3479332951,"Lake Superior",30.0473479332951
"nhd_6827873",0.260761430586622,31367.2471275219,"Lake Superior",31.3672471275219
"nhd_6827905",0.267477053983104,32641.2798091156,"Lake Superior",32.6412798091156
"nhd_6828039",0.253640129827188,28939.6449459451,"Lake Superior",28.9396449459451
"nhd_6828083",0.263901083441899,30874.9557916725,"Lake Superior",30.8749557916725
"nhd_6828097",0.256217832535401,31796.8631967561,"Lake Superior",31.7968631967561
"nhd_6828109",0.255368478160536,32756.7653265119,"Lake Superior",32.7567653265119
"nhd_6828197",0.250968719289977,33402.6176695586,"Lake Superior",33.4026176695586
"nhd_6829009",0.26548839134692,44163.9052637546,"Lake Superior",44.1639052637546
"nhd_6829127",0.272147802578068,46989.6652032553,"Lake Superior",46.9896652032553
"nhd_6829293",0.268115949751391,54722.4525027474,"Lake Superior",54.7224525027474
"nhd_6829735",0.236687617975005,37545.2961079245,"Lake Superior",37.5452961079245
"nhd_6829781",0.240907004079982,35394.7750570838,"Lake Superior",35.3947750570838
"nhd_6830147",0.282378450397705,53603.5523308131,"Lake Superior",53.6035523308131
"nhd_6830279",0.268315453381768,55091.5805339106,"Lake Superior",55.0915805339106
"nhd_6830281",0.242923514029422,48753.9680771605,"Lake Superior",48.7539680771605
"nhd_6830335",0.270711376584471,56912.6699038989,"Lake Superior",56.9126699038989
"nhd_6830367",0.263849898181925,56668.7476174924,"Lake Superior",56.6687476174924
"nhd_6830401",0.25254286305819,57835.0514974719,"Lake Superior",57.8350514974719
"nhd_6830519",0.27635921189831,57351.4293114706,"Lake Superior",57.3514293114706
"nhd_6830533",0.255693769050862,55144.3721767259,"Lake Superior",55.1443721767259
"nhd_6830537",0.273510746436011,57008.770813205,"Lake Superior",57.008770813205
"nhd_6830551",0.26298966263256,56949.6637413098,"Lake Superior",56.9496637413098
"nhd_6830565",0.262962928633269,60663.2187562214,"Lake Superior",60.6632187562214
"nhd_6830603",0.269364405426906,61751.4891006306,"Lake Superior",61.7514891006306
"nhd_6830737",0.238765420285278,61253.4814593785,"Lake Superior",61.2534814593785
"nhd_6830753",0.237399938249943,61794.4493073388,"Lake Superior",61.7944493073388
"nhd_6830759",0.237905303932986,66951.1298976824,"Lake Superior",66.9511298976824
"nhd_6830787",0.264375521580681,60258.0828924288,"Lake Superior",60.2580828924288
"nhd_6830805",0.261246068463211,63039.5848579771,"Lake Superior",63.0395848579771
"nhd_6830825",0.244994706194006,63168.7536771953,"Lake Superior",63.1687536771953
"nhd_6830871",0.266558636268831,64345.7877597282,"Lake Superior",64.3457877597282
"nhd_6830895",0.247246041337741,69004.2306172882,"Lake Superior",69.0042306172882
"nhd_6830919",0.268337929954896,69012.7197186262,"Lake Superior",69.0127197186262
"nhd_6831151",0.236596031604301,73661.3794713151,"Lake Superior",73.6613794713151
"nhd_6831191",0.252028926786722,74829.1316963029,"Lake Superior",74.8291316963029
"nhd_6831259",0.256753900049525,78461.3842100758,"Lake Superior",78.4613842100758
"nhd_6831273",0.252564519461131,77948.0598936184,"Lake Superior",77.9480598936184
"nhd_6831311",0.251689498669365,78548.5888417965,"Lake Superior",78.5485888417965
"nhd_6831313",0.238556388005942,79704.4229661905,"Lake Superior",79.7044229661905
"nhd_6838141",0.257889919862297,60633.889496977,"Lake Superior",60.633889496977
"nhd_6838171",0.263645831632756,70755.7540694968,"Lake Superior",70.7557540694968
"nhd_6838177",0.261034951852906,68560.2976144604,"Lake Superior",68.5602976144604
"nhd_6840161",0.265468548474083,61702.0398644206,"Lake Michigan",61.7020398644206
"nhd_6840203",0.263066649851118,64618.1105963227,"Lake Michigan",64.6181105963227
"nhd_6840225",0.25826907817641,63947.2310209886,"Lake Michigan",63.9472310209886
"nhd_6840263",0.279321037928583,53701.5361715842,"Lake Michigan",53.7015361715842
"nhd_6840487",0.238964387093223,46193.2439384266,"Lake Michigan",46.1932439384266
"nhd_6840493",0.233372067785166,48413.4326813436,"Lake Michigan",48.4134326813436
"nhd_6840501",0.227149059174896,47548.9994559801,"Lake Michigan",47.5489994559801
"nhd_6840581",0.223620667514363,50463.1396614453,"Lake Michigan",50.4631396614453
"nhd_6840633",0.224806856195815,47816.3318394023,"Lake Michigan",47.8163318394023
"nhd_6840639",0.22970096095511,48583.0001213752,"Lake Michigan",48.5830001213752
"nhd_6840649",0.22240428819297,50211.321455461,"Lake Michigan",50.211321455461
"nhd_6840683",0.227527801365043,47316.5329694985,"Lake Michigan",47.3165329694985
"nhd_6840707",0.226888005199058,50392.9234476913,"Lake Michigan",50.3929234476913
"nhd_6840737",0.226905801450019,47820.4722284103,"Lake Michigan",47.8204722284103
"nhd_6840767",0.226735351368806,51502.0454283224,"Lake Michigan",51.5020454283224
"nhd_6840783",0.222485533072904,45959.9248422145,"Lake Michigan",45.9599248422145
"nhd_6842183",0.209531761364,96616.7633235163,"Lake Superior",96.6167633235163
"nhd_6842187",0.198275699071514,96166.6311033877,"Lake Superior",96.1666311033877
"nhd_6842199",0.217720792750613,97653.0990034385,"Lake Superior",97.6530990034385
"nhd_6842239",0.204939191470179,92986.4619326919,"Lake Superior",92.9864619326919
"nhd_6842245",0.208772541682577,91347.3243136629,"Lake Superior",91.3473243136629
"nhd_6842249",0.201383733221987,99092.4034853909,"Lake Superior",99.0924034853909
"nhd_6842251",0.211603887142715,99722.0184068601,"Lake Superior",99.7220184068601
"nhd_6842255",0.199426822499059,99929.0994549906,"Lake Superior",99.9290994549906
"nhd_6842259",0.204967715293148,91282.4598649834,"Lake Superior",91.2824598649834
"nhd_6842261",0.207822348345948,93540.0289240973,"Lake Superior",93.5400289240973
"nhd_6842275",0.217715167538201,99587.6529260848,"Lake Superior",99.5876529260848
"nhd_6842301",0.207795407382898,94864.5487016133,"Lake Superior",94.8645487016133
"nhd_6842305",0.320904368609096,93215.3695181047,"Lake Superior",93.2153695181047
"nhd_6842307",0.19876252797711,101182.306960596,"Lake Superior",101.182306960596
"nhd_6842309",0.204717249437637,95779.4703732635,"Lake Superior",95.7794703732635
"nhd_6842311",0.206385440542426,95312.1434248388,"Lake Superior",95.3121434248388
"nhd_6842313",0.224084922613693,94477.2830451733,"Lake Superior",94.4772830451733
"nhd_6842315",0.240620737188908,80519.877599828,"Lake Michigan",80.519877599828
"nhd_6842323",0.201386970337532,101906.458413251,"Lake Superior",101.906458413251
"nhd_6842331",0.216963324151014,101642.413114342,"Lake Superior",101.642413114342
"nhd_6842333",0.206056766784797,102997.951615588,"Lake Superior",102.997951615588
"nhd_6842339",0.219705460906366,89609.9996905435,"Lake Michigan",89.6099996905435
"nhd_6842345",0.215476001701857,103137.284329776,"Lake Superior",103.137284329776
"nhd_6842347",0.227619385762294,77334.3173257413,"Lake Michigan",77.3343173257413
"nhd_6842351",0.215798141274253,103019.761447857,"Lake Superior",103.019761447857
"nhd_6842359",0.241920958419295,78470.7519481524,"Lake Michigan",78.4707519481524
"nhd_6842365",0.236461225281097,92034.4945559903,"Lake Michigan",92.0344945559903
"nhd_6842367",0.220057848871517,96686.9592836489,"Lake Superior",96.6869592836489
"nhd_6842369",0.244077946576192,73804.7275997694,"Lake Michigan",73.8047275997694
"nhd_6842371",0.241408543147789,79529.3853421412,"Lake Michigan",79.5293853421412
"nhd_6842381",0.268916153477998,96203.4769916331,"Lake Superior",96.2034769916331
"nhd_6842385",0.249138904693091,79895.4115155689,"Lake Michigan",79.8954115155689
"nhd_6842389",0.225332324803194,89488.7568833151,"Lake Michigan",89.4887568833151
"nhd_6842391",0.23657448907008,90721.2028484821,"Lake Michigan",90.7212028484821
"nhd_6842393",0.228171278216405,96757.3987592957,"Lake Superior",96.7573987592957
"nhd_6842403",0.251494940863234,76009.4415675224,"Lake Michigan",76.0094415675224
"nhd_6842413",0.199852377702633,97268.8122086994,"Lake Superior",97.2688122086994
"nhd_6842429",0.208148466977938,99226.2847480236,"Lake Superior",99.2262847480236
"nhd_6842435",0.24414882508938,97427.5564102036,"Lake Superior",97.4275564102036
"nhd_6842437",0.225937890404184,86900.9723627023,"Lake Michigan",86.9009723627023
"nhd_6842439",0.235316526694637,78473.3717437251,"Lake Michigan",78.4733717437251
"nhd_6842441",0.233724575028684,97571.5067284499,"Lake Superior",97.5715067284499
"nhd_6842443",0.225130798708586,98293.4787510094,"Lake Superior",98.2934787510094
"nhd_6842451",0.23160733245544,91516.336504111,"Lake Michigan",91.516336504111
"nhd_6842455",0.24838150076264,75599.2536798165,"Lake Michigan",75.5992536798165
"nhd_6842461",0.319532106035217,99027.3278822093,"Lake Superior",99.0273278822093
"nhd_6842473",0.232629905860706,76176.1370369621,"Lake Michigan",76.1761370369621
"nhd_6842475",0.225262730495873,94521.9160108857,"Lake Michigan",94.5219160108857
"nhd_6842477",0.209691869816299,95849.4929473186,"Lake Michigan",95.8494929473186
"nhd_6842479",0.236381883693979,79914.5729325839,"Lake Michigan",79.9145729325839
"nhd_6842481",0.20864182674188,101301.017790178,"Lake Superior",101.301017790178
"nhd_6842483",0.238963138253916,75114.4660202513,"Lake Michigan",75.1144660202513
"nhd_6842487",0.247913918839739,75494.589342083,"Lake Michigan",75.494589342083
"nhd_6842489",0.225694222186021,71052.4935811338,"Lake Michigan",71.0524935811338
"nhd_6842491",0.189186714384715,102736.675563092,"Lake Superior",102.736675563092
"nhd_6842499",0.234400270915914,67459.4128159667,"Lake Michigan",67.4594128159667
"nhd_6842501",0.229154606068663,83768.7799357398,"Lake Michigan",83.7687799357398
"nhd_6842509",0.20384650458684,105018.646701726,"Lake Superior",105.018646701726
"nhd_6842517",0.226361573628764,106265.152613734,"Lake Superior",106.265152613734
"nhd_6842519",0.225674605458275,91761.7795863364,"Lake Michigan",91.7617795863364
"nhd_6842523",0.320328046660943,88089.9006975068,"Lake Michigan",88.0899006975068
"nhd_6842525",0.223029602303303,104653.147912786,"Lake Superior",104.653147912786
"nhd_6842531",0.239412540590869,90595.9756375556,"Lake Michigan",90.5959756375556
"nhd_6842543",0.236914962859949,105969.304620856,"Lake Superior",105.969304620856
"nhd_6842547",0.232313215803882,85633.0494431358,"Lake Michigan",85.6330494431358
"nhd_6842549",0.218550218473032,109203.418945432,"Lake Superior",109.203418945432
"nhd_6842559",0.215691533996061,99520.7652597017,"Lake Michigan",99.5207652597017
"nhd_6842561",0.224497156856553,106537.911384042,"Lake Michigan",106.537911384042
"nhd_6842573",0.254919390795001,88723.8780834972,"Lake Michigan",88.7238780834972
"nhd_6842577",0.223682859003574,100857.637897404,"Lake Michigan",100.857637897404
"nhd_6842583",0.223326938728478,86187.2218019336,"Lake Michigan",86.1872218019336
"nhd_6842589",0.218552023060784,100485.595634366,"Lake Michigan",100.485595634366
"nhd_6842593",0.230221434561484,84121.5798046831,"Lake Michigan",84.1215798046831
"nhd_6842603",0.230267608078496,101252.476537768,"Lake Michigan",101.252476537768
"nhd_6842607",0.224397482252828,84688.668873067,"Lake Michigan",84.688668873067
"nhd_6842611",0.232066875070147,83532.8348997722,"Lake Michigan",83.5328348997722
"nhd_6842625",0.21642718640473,89748.0233017552,"Lake Michigan",89.7480233017552
"nhd_6842629",0.224631271387195,79799.0222361021,"Lake Michigan",79.7990222361021
"nhd_6842631",0.248190943057085,78489.0466491103,"Lake Michigan",78.4890466491103
"nhd_6842635",0.247235170584218,67327.8311347632,"Lake Michigan",67.3278311347632
"nhd_6842645",0.228756492047203,92090.1438614328,"Lake Michigan",92.0901438614328
"nhd_6842655",0.213596507795561,97857.021485132,"Lake Michigan",97.857021485132
"nhd_6842661",0.221428229883086,101221.246291113,"Lake Michigan",101.221246291113
"nhd_6842667",0.213820706448493,104641.041451301,"Lake Michigan",104.641041451301
"nhd_6842669",0.196884071674518,105046.141387966,"Lake Michigan",105.046141387966
"nhd_6842675",0.256187260644909,67622.6406855682,"Lake Michigan",67.6226406855682
"nhd_6842687",0.234990185734224,76416.9542959673,"Lake Michigan",76.4169542959673
"nhd_6842697",0.23533942505374,67080.7699164631,"Lake Michigan",67.0807699164631
"nhd_6842707",0.20541605251102,100313.838497196,"Lake Michigan",100.313838497196
"nhd_6842719",0.309327566104263,84959.3303048686,"Lake Michigan",84.9593303048686
"nhd_6842721",0.237035267034122,76363.2521259634,"Lake Michigan",76.3632521259634
"nhd_6842727",0.242131318174178,73283.8127522738,"Lake Michigan",73.2838127522738
"nhd_6842745",0.233511446419694,74789.7517631431,"Lake Michigan",74.7897517631431
"nhd_6842767",0.234043639220371,79749.3546503232,"Lake Michigan",79.7493546503232
"nhd_6842769",0.247094116466212,79365.7806843559,"Lake Michigan",79.3657806843559
"nhd_6842777",0.227663846307581,73226.752070423,"Lake Michigan",73.226752070423
"nhd_6842791",0.228771223651919,60180.7769482414,"Lake Michigan",60.1807769482414
"nhd_6842795",0.223602671978599,78698.9404425683,"Lake Michigan",78.6989404425683
"nhd_6842797",0.224250343120967,62448.7327777895,"Lake Michigan",62.4487327777895
"nhd_6842799",0.226507162889951,70751.3177760892,"Lake Michigan",70.7513177760892
"nhd_6842801",0.214845302753851,58904.7369156954,"Lake Michigan",58.9047369156954
"nhd_6842807",0.209313820407942,58022.3973793912,"Lake Michigan",58.0223973793912
"nhd_6842811",0.225770315058317,72501.0664362364,"Lake Michigan",72.5010664362364
"nhd_6842821",0.231075350414163,58259.4512440411,"Lake Michigan",58.2594512440411
"nhd_6842825",0.242419048070011,60913.1872471695,"Lake Michigan",60.9131872471695
"nhd_6842831",0.227119710462974,55491.0762124504,"Lake Michigan",55.4910762124504
"nhd_6842837",0.221467799113002,59971.7212318961,"Lake Michigan",59.9717212318961
"nhd_6842847",0.228805735121717,60075.5597403249,"Lake Michigan",60.0755597403249
"nhd_6842851",0.228602143036628,81415.4560035485,"Lake Michigan",81.4154560035485
"nhd_6842855",0.23840100245726,73107.8468375719,"Lake Michigan",73.1078468375719
"nhd_6842859",0.236265621939099,59856.9738610779,"Lake Michigan",59.8569738610779
"nhd_6842869",0.22597363483018,59678.3717839391,"Lake Michigan",59.6783717839391
"nhd_6842887",0.234889801516404,58821.8914614362,"Lake Michigan",58.8218914614362
"nhd_6842889",0.235507892403804,59406.7152397554,"Lake Michigan",59.4067152397554
"nhd_6842901",0.22817745918903,71240.6189780375,"Lake Michigan",71.2406189780375
"nhd_6842907",0.22130370612079,59195.2443816559,"Lake Michigan",59.1952443816559
"nhd_6842919",0.248322365458005,79482.1302462929,"Lake Michigan",79.4821302462929
"nhd_6842927",0.235643439361161,52528.4803279872,"Lake Michigan",52.5284803279872
"nhd_6842933",0.226184853653157,58620.9005670428,"Lake Michigan",58.6209005670428
"nhd_6842935",0.237024071800018,70114.4550924912,"Lake Michigan",70.1144550924912
"nhd_6842959",0.221464483945649,55115.3904894719,"Lake Michigan",55.1153904894719
"nhd_6842967",0.229584366239289,60661.5598642023,"Lake Michigan",60.6615598642023
"nhd_6842973",0.229714942102448,57155.4986903018,"Lake Michigan",57.1554986903018
"nhd_6842981",0.226603364544305,54230.1346936143,"Lake Michigan",54.2301346936143
"nhd_6842987",0.230459473146042,54502.6979949401,"Lake Michigan",54.5026979949401
"nhd_6842997",0.233640631511262,56502.1284189656,"Lake Michigan",56.5021284189656
"nhd_6843001",0.235365464260253,56143.4903082887,"Lake Michigan",56.1434903082887
"nhd_6845265",0.211785642765822,99445.1371663555,"Lake Superior",99.4451371663555
"nhd_6847627",0.262072273010936,29244.9448239634,"Lake Michigan",29.2449448239634
"nhd_6847629",0.269577649822128,29574.699067116,"Lake Michigan",29.574699067116
"nhd_6847663",0.230422596322324,40523.0264391604,"Lake Michigan",40.5230264391604
"nhd_6847667",0.227386275000275,39820.5114552921,"Lake Michigan",39.8205114552921
"nhd_6847683",0.217147002860655,38034.9981917677,"Lake Michigan",38.0349981917677
"nhd_6847687",0.228109759554894,39787.2083877449,"Lake Michigan",39.7872083877449
"nhd_6847689",0.227587865134174,37096.2215745221,"Lake Michigan",37.0962215745221
"nhd_6847695",0.233986131516202,39007.3930272627,"Lake Michigan",39.0073930272627
"nhd_6847713",0.233216864162384,39225.5299448838,"Lake Michigan",39.2255299448838
"nhd_6847715",0.229438817104154,40543.4294675831,"Lake Michigan",40.5434294675831
"nhd_6847747",0.249739919143077,38743.4384706453,"Lake Michigan",38.7434384706453
"nhd_6847749",0.356996987323878,18416.8402110738,"Lake Michigan",18.4168402110738
"nhd_6847763",0.257294028715856,32380.5222350522,"Lake Michigan",32.3805222350522
"nhd_6847769",0.254266369213195,32105.5262235636,"Lake Michigan",32.1055262235636
"nhd_6847771",0.304056603753932,27428.5203043268,"Lake Michigan",27.4285203043268
"nhd_6848881",0.225311421487022,56128.2764772637,"Lake Michigan",56.1282764772637
"nhd_6848887",0.235345506696901,54781.6448751908,"Lake Michigan",54.7816448751908
"nhd_6848895",0.220577577243219,56842.2115514911,"Lake Michigan",56.8422115514911
"nhd_6848899",0.232121359353991,55240.2354009693,"Lake Michigan",55.2402354009693
"nhd_6848909",0.226483107769482,54239.0069408141,"Lake Michigan",54.2390069408141
"nhd_6848927",0.228465621840462,51647.3592193369,"Lake Michigan",51.6473592193369
"nhd_6848963",0.230490640451285,53770.3922359895,"Lake Michigan",53.7703922359895
"nhd_6848991",0.220514788247548,44285.9920908219,"Lake Michigan",44.2859920908219
"nhd_6849051",0.213829486352015,44500.1969907867,"Lake Michigan",44.5001969907867
"nhd_6849059",0.222700643966302,43494.8753936278,"Lake Michigan",43.4948753936278
"nhd_6857216",0.249489687407304,58509.8192575671,"Lake Superior",58.5098192575671
"nhd_6860460",0.372747685396286,7575.19682709552,"Lake Michigan",7.57519682709552
"nhd_6860482",0.442727462541644,7119.83336457641,"Lake Michigan",7.11983336457641
"nhd_6863055",0.192337759147816,72178.5105542357,"Lake Michigan",72.1785105542357
"nhd_6863131",0.188885433173815,67913.242407994,"Lake Michigan",67.913242407994
"nhd_6864295",0.151697276161297,110719.946024921,"Lake Michigan",110.719946024921
"nhd_6864313",0.146937169475723,122399.242224535,"Lake Michigan",122.399242224535
"nhd_6864321",0.132307794649764,119167.207847269,"Lake Michigan",119.167207847269
"nhd_6864329",0.157671862424744,115355.368444795,"Lake Michigan",115.355368444795
"nhd_6864333",0.147596532454794,117356.432402427,"Lake Michigan",117.356432402427
"nhd_6864339",0.13013041999186,118877.322665265,"Lake Michigan",118.877322665265
"nhd_6864351",0.133315633954638,121204.443429145,"Lake Michigan",121.204443429145
"nhd_6864363",0.143482091532641,125248.402944966,"Lake Michigan",125.248402944966
"nhd_6864373",0.128517139036473,110227.700648227,"Lake Michigan",110.227700648227
"nhd_6864375",0.142254840500622,112164.705294148,"Lake Michigan",112.164705294148
"nhd_6864379",0.146342249301335,127889.854837415,"Lake Michigan",127.889854837415
"nhd_6864383",0.143709609201272,110947.523153022,"Lake Michigan",110.947523153022
"nhd_6864391",0.130791465037092,109847.377972699,"Lake Michigan",109.847377972699
"nhd_6864397",0.149776042930757,110435.354426335,"Lake Michigan",110.435354426335
"nhd_6864403",0.129394417850071,117014.813103606,"Lake Michigan",117.014813103606
"nhd_6864411",0.156413950957881,116667.530304539,"Lake Michigan",116.667530304539
"nhd_6864417",0.141804451299209,110979.674033634,"Lake Michigan",110.979674033634
"nhd_6864421",0.168071378954954,117797.306385161,"Lake Michigan",117.797306385161
"nhd_6864429",0.145106460205588,117249.926318157,"Lake Michigan",117.249926318157
"nhd_6864431",0.140568249107049,108514.327106977,"Lake Michigan",108.514327106977
"nhd_6864433",0.142749817377839,127372.639098674,"Lake Michigan",127.372639098674
"nhd_6864437",0.135666453283412,117322.499673343,"Lake Michigan",117.322499673343
"nhd_6864745",0.193334114985847,85737.5020285051,"Lake Michigan",85.7375020285051
"nhd_6864847",0.181567163533823,98438.6061052836,"Lake Michigan",98.4386061052836
"nhd_6864861",0.175079308691071,99131.1410150004,"Lake Michigan",99.1311410150004
"nhd_6864901",0.169067727691184,98149.9225060363,"Lake Michigan",98.1499225060363
"nhd_6864997",0.177704108065165,92886.8914403557,"Lake Michigan",92.8868914403557
"nhd_6866301",0.158977844076288,137017.28967665,"Lake Michigan",137.01728967665
"nhd_6866307",0.161458312424945,116307.17293472,"Lake Michigan",116.30717293472
"nhd_6866313",0.152024054550482,134544.628042914,"Lake Michigan",134.544628042914
"nhd_6866319",0.151372951765306,125650.183980916,"Lake Michigan",125.650183980916
"nhd_6866325",0.157060054423376,115830.213928977,"Lake Michigan",115.830213928977
"nhd_6866329",0.178007087818047,126406.423894603,"Lake Michigan",126.406423894603
"nhd_6866331",0.18175816637221,123293.853680008,"Lake Michigan",123.293853680008
"nhd_6866333",0.16044889345682,124322.894069575,"Lake Michigan",124.322894069575
"nhd_6866337",0.198184817708797,138712.74498351,"Lake Michigan",138.71274498351
"nhd_6866345",0.181886872031589,138470.123418966,"Lake Michigan",138.470123418966
"nhd_6866363",0.147101606700112,141507.949976877,"Lake Michigan",141.507949976877
"nhd_6866367",0.110806956049486,112703.384764748,"Lake Michigan",112.703384764748
"nhd_6866369",0.129552761170116,122298.05838867,"Lake Michigan",122.29805838867
"nhd_6866375",0.17236998823627,143752.698616999,"Lake Michigan",143.752698616999
"nhd_6866377",0.21342886924606,143455.856503805,"Lake Michigan",143.455856503805
"nhd_6866387",0.188801004803307,141759.674963358,"Lake Michigan",141.759674963358
"nhd_6866397",0.174484919739636,143001.123297165,"Lake Michigan",143.001123297165
"nhd_6866401",0.173528414173743,149848.546090234,"Lake Michigan",149.848546090234
"nhd_6866405",0.155874692879919,132363.503575881,"Lake Michigan",132.363503575881
"nhd_6866407",0.189179532376677,146231.139081951,"Lake Michigan",146.231139081951
"nhd_6866409",0.16838973317678,144865.526139606,"Lake Michigan",144.865526139606
"nhd_6866413",0.170372605697078,144244.759430526,"Lake Michigan",144.244759430526
"nhd_6866415",0.181876337173964,138949.402695396,"Lake Michigan",138.949402695396
"nhd_6866417",0.148918352159775,123535.508991687,"Lake Michigan",123.535508991687
"nhd_6866419",0.143212029495532,128668.509577569,"Lake Michigan",128.668509577569
"nhd_6866421",0.156051230558495,129773.650546664,"Lake Michigan",129.773650546664
"nhd_6866425",0.176864936489145,145764.295943154,"Lake Michigan",145.764295943154
"nhd_6866429",0.16692869610529,146930.138143065,"Lake Michigan",146.930138143065
"nhd_6866431",0.189941451195248,130767.717258912,"Lake Michigan",130.767717258912
"nhd_6866439",0.181499648215993,151406.740133918,"Lake Michigan",151.406740133918
"nhd_6866451",0.202286976396578,144445.38794924,"Lake Michigan",144.44538794924
"nhd_6866455",0.132825287389186,124675.811295092,"Lake Michigan",124.675811295092
"nhd_6866461",0.16629717711269,127501.778350362,"Lake Michigan",127.501778350362
"nhd_6866463",0.192921383341718,130718.566544187,"Lake Michigan",130.718566544187
"nhd_6866467",0.190947855273791,144387.395577427,"Lake Michigan",144.387395577427
"nhd_6866469",0.152155451142843,124939.300996151,"Lake Michigan",124.939300996151
"nhd_6866471",0.15909523426662,121078.556059748,"Lake Michigan",121.078556059748
"nhd_6866475",0.174877778792189,129260.749531,"Lake Michigan",129.260749531
"nhd_6866477",0.174315839234589,129704.961035612,"Lake Michigan",129.704961035612
"nhd_6866479",0.175539184830382,146740.486643687,"Lake Michigan",146.740486643687
"nhd_6866481",0.177013825556026,149943.308662054,"Lake Michigan",149.943308662054
"nhd_6866483",0.159687434634991,128678.457417472,"Lake Michigan",128.678457417472
"nhd_6866485",0.169285104938036,148747.708049596,"Lake Michigan",148.747708049596
"nhd_6866487",0.187799862565697,150651.425756024,"Lake Michigan",150.651425756024
"nhd_6866489",0.204819201199086,149324.879203282,"Lake Michigan",149.324879203282
"nhd_6866493",0.189534990076999,144887.378681511,"Lake Michigan",144.887378681511
"nhd_6866495",0.190984713764559,135274.674056273,"Lake Michigan",135.274674056273
"nhd_6866497",0.17902469239191,131861.491103491,"Lake Michigan",131.861491103491
"nhd_6866499",0.170019919266953,150066.662434319,"Lake Michigan",150.066662434319
"nhd_6866503",0.159908302033498,149070.305616535,"Lake Michigan",149.070305616535
"nhd_6866507",0.176007114368599,143521.786783966,"Lake Michigan",143.521786783966
"nhd_6866509",0.17560324853117,148420.499364341,"Lake Michigan",148.420499364341
"nhd_6866511",0.175852660042197,146787.458239868,"Lake Michigan",146.787458239868
"nhd_6866527",0.170215522573981,112933.359423515,"Lake Michigan",112.933359423515
"nhd_6866533",0.175008982091229,128724.45169726,"Lake Michigan",128.72445169726
"nhd_6866539",0.196427858371231,130923.465861774,"Lake Michigan",130.923465861774
"nhd_6866541",0.165840397878404,127658.891642493,"Lake Michigan",127.658891642493
"nhd_6866549",0.169784453488259,126497.306395372,"Lake Michigan",126.497306395372
"nhd_6866551",0.190516866960884,150401.558114546,"Lake Michigan",150.401558114546
"nhd_6866553",0.141592525483806,149031.318917605,"Lake Michigan",149.031318917605
"nhd_6866565",0.139690453519533,115985.077951311,"Lake Michigan",115.985077951311
"nhd_6866575",0.131260011287238,105178.437666321,"Lake Michigan",105.178437666321
"nhd_6866589",0.171209965241535,106758.710087363,"Lake Michigan",106.758710087363
"nhd_6866591",0.179042835971484,127511.312297983,"Lake Michigan",127.511312297983
"nhd_6866595",0.177320656040366,123747.662631416,"Lake Michigan",123.747662631416
"nhd_6866597",0.237719201565985,123194.567201611,"Lake Michigan",123.194567201611
"nhd_6866601",0.17583451256329,109774.434375461,"Lake Michigan",109.774434375461
"nhd_6866613",0.198822541724859,143732.857091806,"Lake Michigan",143.732857091806
"nhd_6866617",0.17291486915162,144081.459141491,"Lake Michigan",144.081459141491
"nhd_6866619",0.178459361295873,123508.20002678,"Lake Michigan",123.50820002678
"nhd_6866623",0.15804243727861,124153.154118076,"Lake Michigan",124.153154118076
"nhd_6866635",0.178163549755178,126746.021639495,"Lake Michigan",126.746021639495
"nhd_6866651",0.220244028548014,125307.558260953,"Lake Michigan",125.307558260953
"nhd_6866681",0.195208273800138,115899.418479316,"Lake Michigan",115.899418479316
"nhd_6866683",0.191279817717803,130475.679001804,"Lake Michigan",130.475679001804
"nhd_6866691",0.202245833099112,118849.714125966,"Lake Michigan",118.849714125966
"nhd_6866693",0.187787171204737,122053.47326966,"Lake Michigan",122.05347326966
"nhd_6866705",0.175492067117831,118843.110970194,"Lake Michigan",118.843110970194
"nhd_6866709",0.198158911194423,117060.7167538,"Lake Michigan",117.0607167538
"nhd_7014041",0.124214109317863,330038.957263597,"Lake Superior",330.038957263597
"nhd_7014051",0.130455170616086,334923.225631555,"Lake Superior",334.923225631555
"nhd_7014053",0.17862866487944,334766.180032669,"Lake Superior",334.766180032669
"nhd_7014959",0.131081888918895,330338.228285068,"Lake Superior",330.338228285068
"nhd_7026023",0.384647852049877,291384.110385427,"Lake Superior",291.384110385427
"nhd_7026053",0.405548272218221,308292.039887536,"Lake Superior",308.292039887536
"nhd_7026065",0.307969941277725,303601.783345359,"Lake Superior",303.601783345359
